data_version,indicator,measure,date_interval,year,quarter,month,geo_type,geo_name,geo_code,group,group_value,value
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2004,NA,NA,national,United States,0,Gender,Female,0.23496552415243255
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2004,NA,NA,national,United States,0,Gender,Male,0.3476349862908088
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2006,NA,NA,national,United States,0,,Overall,0.28907994593556774
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2006,NA,NA,national,United States,0,Gender,Female,0.27241436446077205
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2006,NA,NA,national,United States,0,Gender,Male,0.3280075382446107
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2006,NA,NA,national,United States,0,,Overall,0.29458028196006414
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2006,NA,NA,national,United States,0,Gender,Female,0.24729344100917605
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2006,NA,NA,national,United States,0,Gender,Male,0.34148449668967573
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2005,NA,NA,national,United States,0,,Overall,0.3107168581171429
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2005,NA,NA,national,United States,0,Gender,Female,0.25354721213644293
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2005,NA,NA,national,United States,0,Gender,Male,0.348613260282325
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2005,NA,NA,national,United States,0,,Overall,0.2983048209706449
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2005,NA,NA,national,United States,0,Gender,Female,0.25397726840186496
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2005,NA,NA,national,United States,0,Gender,Male,0.3441173185735613
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2007,NA,NA,national,United States,0,,Overall,0.2833368989598486
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2007,NA,NA,national,United States,0,Gender,Female,0.2651704415113365
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2007,NA,NA,national,United States,0,Gender,Male,0.3382667823491202
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2007,NA,NA,national,United States,0,,Overall,0.28668792642506713
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2007,NA,NA,national,United States,0,Gender,Female,0.23579437669382275
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2007,NA,NA,national,United States,0,Gender,Male,0.3358797637720057
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2009,NA,NA,national,United States,0,,Overall,0.28816694069582405
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2009,NA,NA,national,United States,0,Gender,Female,0.2540001554299428
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2009,NA,NA,national,United States,0,Gender,Male,0.3424398138476127
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2009,NA,NA,national,United States,0,,Overall,0.28573560525805075
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2009,NA,NA,national,United States,0,Gender,Female,0.23845971263395138
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw average",year,2009,NA,NA,national,United States,0,Gender,Male,0.3346982029972768
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2010,NA,NA,national,United States,0,,Overall,0.3030469323107927
2026.8.14,Hispanic-white wage gap,"Hispanic-white wage gap, raw median",year,2010,NA,NA,national,United States,0,Gender,Female,0.26296540841319127
