area,variable,percentile,year,value
USA,spllinf992,p0p100,2004,0.3581
USA,spllinf992,p0p100,2005,0.35640001
USA,spllinf992,p0p100,2006,0.36379999
USA,spllinf992,p0p100,2007,0.36860001
USA,spllinf992,p0p100,2008,0.36590001
USA,spllinf992,p0p100,2009,0.3779
USA,spllinf992,p0p100,2010,0.37729999
USA,spllinf992,p0p100,2011,0.3741
USA,spllinf992,p0p100,2012,0.37450001
USA,spllinf992,p0p100,2013,0.37509999
USA,spllinf992,p0p100,2014,0.37419999
USA,spllinf992,p0p100,2015,0.37760001
USA,spllinf992,p0p100,2016,0.3788
USA,spllinf992,p0p100,2017,0.38170001
USA,spllinf992,p0p100,2018,0.3849
USA,spllinf992,p0p100,2019,0.3937
USA,spllinf992,p0p100,2020,0.38909999
USA,spllinf992,p0p100,2021,0.3924
USA,spllinf992,p0p100,2022,0.3971
USA,spllinf992,p0p100,2023,0.39899999
USA,spllinf992,p0p100,2024,0.3998
USA,sptkinj992,p0p50,1962,0.0162
USA,sptkinj992,p0p50,1963,0.0154
USA,sptkinj992,p0p50,1964,0.0147
USA,sptkinj992,p0p50,1965,0.0148
USA,sptkinj992,p0p50,1966,0.015
USA,sptkinj992,p0p50,1967,0.0151
USA,sptkinj992,p0p50,1968,0.015
USA,sptkinj992,p0p50,1969,0.0153
USA,sptkinj992,p0p50,1970,0.0137
USA,sptkinj992,p0p50,1971,0.0129
USA,sptkinj992,p0p50,1972,0.012
USA,sptkinj992,p0p50,1973,0.0115
USA,sptkinj992,p0p50,1974,0.011
USA,sptkinj992,p0p50,1975,0.0105
USA,sptkinj992,p0p50,1976,0.01
USA,sptkinj992,p0p50,1977,0.0092
USA,sptkinj992,p0p50,1978,0.0085
USA,sptkinj992,p0p50,1979,0.0074
USA,sptkinj992,p0p50,1980,0.007
USA,sptkinj992,p0p50,1981,0.0074
USA,sptkinj992,p0p50,1982,0.0062
USA,sptkinj992,p0p50,1983,0.005
USA,sptkinj992,p0p50,1984,0.0034
USA,sptkinj992,p0p50,1985,0.0015
USA,sptkinj992,p0p50,1986,0.0002
USA,sptkinj992,p0p50,1987,0.0007
USA,sptkinj992,p0p50,1988,0.0006
USA,sptkinj992,p0p50,1989,0.0003
USA,sptkinj992,p0p50,1990,-0.0015
USA,sptkinj992,p0p50,1991,-0.0026
USA,sptkinj992,p0p50,1992,-0.0033
USA,sptkinj992,p0p50,1993,-0.0025
USA,sptkinj992,p0p50,1994,-0.0015
USA,sptkinj992,p0p50,1995,-0.003
USA,sptkinj992,p0p50,1996,-0.0029
USA,sptkinj992,p0p50,1997,-0.0031
USA,sptkinj992,p0p50,1998,-0.0029
USA,sptkinj992,p0p50,1999,-0.0019
USA,sptkinj992,p0p50,2000,-0.0025
USA,sptkinj992,p0p50,2001,-0.0024
USA,sptkinj992,p0p50,2002,-0.0008
USA,sptkinj992,p0p50,2003,-0.0002
USA,sptkinj992,p0p50,2004,-0.0004
USA,sptkinj992,p0p50,2005,-0.002
USA,sptkinj992,p0p50,2006,-0.0031
USA,sptkinj992,p0p50,2007,-0.0044
USA,sptkinj992,p0p50,2008,-0.003
USA,sptkinj992,p0p50,2009,-0.0004
USA,sptkinj992,p0p50,2010,0.0007
USA,sptkinj992,p0p50,2011,0.0012
USA,sptkinj992,p0p50,2012,0.0017
USA,sptkinj992,p0p50,2013,0.0038
USA,sptkinj992,p0p50,2014,0.0024
USA,sptkinj992,p0p50,2015,0.0022
USA,sptkinj992,p0p50,2016,0.0013
USA,sptkinj992,p0p50,2017,0.0018
USA,sptkinj992,p0p50,2018,0.0006
USA,sptkinj992,p0p50,2019,0
USA,sptkinj992,p0p90,1913,0.0633
USA,sptkinj992,p0p90,1914,0.0647
USA,sptkinj992,p0p90,1915,0.0673
USA,sptkinj992,p0p90,1916,0.0637
USA,sptkinj992,p0p90,1917,0.0554
USA,sptkinj992,p0p90,1918,0.045
USA,sptkinj992,p0p90,1919,0.0397
USA,sptkinj992,p0p90,1920,0.0409
USA,sptkinj992,p0p90,1921,0.0515
USA,sptkinj992,p0p90,1922,0.0482
USA,sptkinj992,p0p90,1923,0.0484
USA,sptkinj992,p0p90,1924,0.0457
USA,sptkinj992,p0p90,1925,0.0419
USA,sptkinj992,p0p90,1926,0.0376
USA,sptkinj992,p0p90,1927,0.0356
USA,sptkinj992,p0p90,1928,0.0373
USA,sptkinj992,p0p90,1929,0.0375
USA,sptkinj992,p0p90,1930,0.0313
USA,sptkinj992,p0p90,1931,0.0254
USA,sptkinj992,p0p90,1932,0.0202
USA,sptkinj992,p0p90,1933,0.0118
USA,sptkinj992,p0p90,1934,0.0132
USA,sptkinj992,p0p90,1935,0.0212
USA,sptkinj992,p0p90,1936,0.02
USA,sptkinj992,p0p90,1937,0.0237
USA,sptkinj992,p0p90,1938,0.0257
USA,sptkinj992,p0p90,1939,0.0252
USA,sptkinj992,p0p90,1940,0.0358
USA,sptkinj992,p0p90,1941,0.0406
USA,sptkinj992,p0p90,1942,0.0395
USA,sptkinj992,p0p90,1943,0.0347
USA,sptkinj992,p0p90,1944,0.0435
USA,sptkinj992,p0p90,1945,0.0403
USA,sptkinj992,p0p90,1946,0.0366
USA,sptkinj992,p0p90,1947,0.0369
USA,sptkinj992,p0p90,1948,0.0406
USA,sptkinj992,p0p90,1949,0.0423
USA,sptkinj992,p0p90,1950,0.0448
USA,sptkinj992,p0p90,1951,0.0442
USA,sptkinj992,p0p90,1952,0.0437
USA,sptkinj992,p0p90,1953,0.0455
USA,sptkinj992,p0p90,1954,0.0484
USA,sptkinj992,p0p90,1955,0.0504
USA,sptkinj992,p0p90,1956,0.05
USA,sptkinj992,p0p90,1957,0.0474
USA,sptkinj992,p0p90,1958,0.0508
USA,sptkinj992,p0p90,1959,0.0515
USA,sptkinj992,p0p90,1960,0.0505
USA,sptkinj992,p0p90,1961,0.0547
USA,sptkinj992,p0p90,1962,0.0646
USA,sptkinj992,p0p90,1963,0.0518
USA,sptkinj992,p0p90,1964,0.0635
USA,sptkinj992,p0p90,1965,0.0567
USA,sptkinj992,p0p90,1966,0.0651
USA,sptkinj992,p0p90,1967,0.0654
USA,sptkinj992,p0p90,1968,0.0636
USA,sptkinj992,p0p90,1969,0.0635
USA,sptkinj992,p0p90,1970,0.0619
USA,sptkinj992,p0p90,1971,0.0619
USA,sptkinj992,p0p90,1972,0.0602
USA,sptkinj992,p0p90,1973,0.0596
USA,sptkinj992,p0p90,1974,0.0601
USA,sptkinj992,p0p90,1975,0.059
USA,sptkinj992,p0p90,1976,0.0584
USA,sptkinj992,p0p90,1977,0.0563
USA,sptkinj992,p0p90,1978,0.0544
USA,sptkinj992,p0p90,1979,0.0491
USA,sptkinj992,p0p90,1980,0.0502
USA,sptkinj992,p0p90,1981,0.0513
USA,sptkinj992,p0p90,1982,0.0499
USA,sptkinj992,p0p90,1983,0.047
USA,sptkinj992,p0p90,1984,0.0436
USA,sptkinj992,p0p90,1985,0.0367
USA,sptkinj992,p0p90,1986,0.0322
USA,sptkinj992,p0p90,1987,0.0288
USA,sptkinj992,p0p90,1988,0.0263
USA,sptkinj992,p0p90,1989,0.0267
USA,sptkinj992,p0p90,1990,0.0243
USA,sptkinj992,p0p90,1991,0.0232
USA,sptkinj992,p0p90,1992,0.0216
USA,sptkinj992,p0p90,1993,0.0241
USA,sptkinj992,p0p90,1994,0.0265
USA,sptkinj992,p0p90,1995,0.025
USA,sptkinj992,p0p90,1996,0.0245
USA,sptkinj992,p0p90,1997,0.0254
USA,sptkinj992,p0p90,1998,0.0243
USA,sptkinj992,p0p90,1999,0.0257
USA,sptkinj992,p0p90,2000,0.0234
USA,sptkinj992,p0p90,2001,0.0238
USA,sptkinj992,p0p90,2002,0.0263
USA,sptkinj992,p0p90,2003,0.0268
USA,sptkinj992,p0p90,2004,0.0267
USA,sptkinj992,p0p90,2005,0.0241
USA,sptkinj992,p0p90,2006,0.0215
USA,sptkinj992,p0p90,2007,0.0198
USA,sptkinj992,p0p90,2008,0.0228
USA,sptkinj992,p0p90,2009,0.0318
USA,sptkinj992,p0p90,2010,0.0352
USA,sptkinj992,p0p90,2011,0.0361
USA,sptkinj992,p0p90,2012,0.0359
USA,sptkinj992,p0p90,2013,0.0426
USA,sptkinj992,p0p90,2014,0.0384
USA,sptkinj992,p0p90,2015,0.0375
USA,sptkinj992,p0p90,2016,0.0356
USA,sptkinj992,p0p90,2017,0.0354
USA,sptkinj992,p0p90,2018,0.0313
USA,sptkinj992,p0p90,2019,0.0302
USA,sptkinj992,p50p90,1962,0.0484
USA,sptkinj992,p50p90,1963,0.0486
USA,sptkinj992,p50p90,1964,0.0489
USA,sptkinj992,p50p90,1965,0.0495
USA,sptkinj992,p50p90,1966,0.0501
USA,sptkinj992,p50p90,1967,0.0504
USA,sptkinj992,p50p90,1968,0.0486
USA,sptkinj992,p50p90,1969,0.0482
USA,sptkinj992,p50p90,1970,0.0482
USA,sptkinj992,p50p90,1971,0.049
USA,sptkinj992,p50p90,1972,0.0482
USA,sptkinj992,p50p90,1973,0.0481
USA,sptkinj992,p50p90,1974,0.0491
USA,sptkinj992,p50p90,1975,0.0484
USA,sptkinj992,p50p90,1976,0.0485
USA,sptkinj992,p50p90,1977,0.0472
USA,sptkinj992,p50p90,1978,0.0459
USA,sptkinj992,p50p90,1979,0.0418
USA,sptkinj992,p50p90,1980,0.0431
USA,sptkinj992,p50p90,1981,0.0439
USA,sptkinj992,p50p90,1982,0.0437
USA,sptkinj992,p50p90,1983,0.0421
USA,sptkinj992,p50p90,1984,0.0402
USA,sptkinj992,p50p90,1985,0.0352
USA,sptkinj992,p50p90,1986,0.032
USA,sptkinj992,p50p90,1987,0.0281
USA,sptkinj992,p50p90,1988,0.0257
USA,sptkinj992,p50p90,1989,0.0263
USA,sptkinj992,p50p90,1990,0.0259
USA,sptkinj992,p50p90,1991,0.0258
USA,sptkinj992,p50p90,1992,0.0249
USA,sptkinj992,p50p90,1993,0.0266
USA,sptkinj992,p50p90,1994,0.028
USA,sptkinj992,p50p90,1995,0.028
USA,sptkinj992,p50p90,1996,0.0273
USA,sptkinj992,p50p90,1997,0.0284
USA,sptkinj992,p50p90,1998,0.0272
USA,sptkinj992,p50p90,1999,0.0276
USA,sptkinj992,p50p90,2000,0.0259
USA,sptkinj992,p50p90,2001,0.0262
USA,sptkinj992,p50p90,2002,0.0272
USA,sptkinj992,p50p90,2003,0.027
USA,sptkinj992,p50p90,2004,0.0271
USA,sptkinj992,p50p90,2005,0.0262
USA,sptkinj992,p50p90,2006,0.0246
USA,sptkinj992,p50p90,2007,0.0242
USA,sptkinj992,p50p90,2008,0.0259
USA,sptkinj992,p50p90,2009,0.0322
USA,sptkinj992,p50p90,2010,0.0345
USA,sptkinj992,p50p90,2011,0.0349
USA,sptkinj992,p50p90,2012,0.0343
USA,sptkinj992,p50p90,2013,0.0388
USA,sptkinj992,p50p90,2014,0.036
USA,sptkinj992,p50p90,2015,0.0354
USA,sptkinj992,p50p90,2016,0.0342
USA,sptkinj992,p50p90,2017,0.0336
USA,sptkinj992,p50p90,2018,0.0307
USA,sptkinj992,p50p90,2019,0.0302
USA,sptkinj992,p90p100,1913,0.2026
USA,sptkinj992,p90p100,1914,0.2116
USA,sptkinj992,p90p100,1915,0.2101
USA,sptkinj992,p90p100,1916,0.2211
USA,sptkinj992,p90p100,1917,0.2312
USA,sptkinj992,p90p100,1918,0.2286
USA,sptkinj992,p90p100,1919,0.2425
USA,sptkinj992,p90p100,1920,0.228
USA,sptkinj992,p90p100,1921,0.2227
USA,sptkinj992,p90p100,1922,0.2129
USA,sptkinj992,p90p100,1923,0.2302
USA,sptkinj992,p90p100,1924,0.2345
USA,sptkinj992,p90p100,1925,0.2494
USA,sptkinj992,p90p100,1926,0.2611
USA,sptkinj992,p90p100,1927,0.2451
USA,sptkinj992,p90p100,1928,0.2482
USA,sptkinj992,p90p100,1929,0.255
USA,sptkinj992,p90p100,1930,0.2489
USA,sptkinj992,p90p100,1931,0.231
USA,sptkinj992,p90p100,1932,0.2207
USA,sptkinj992,p90p100,1933,0.2087
USA,sptkinj992,p90p100,1934,0.217
USA,sptkinj992,p90p100,1935,0.217
USA,sptkinj992,p90p100,1936,0.22
USA,sptkinj992,p90p100,1937,0.2092
USA,sptkinj992,p90p100,1938,0.1999
USA,sptkinj992,p90p100,1939,0.2071
USA,sptkinj992,p90p100,1940,0.2107
USA,sptkinj992,p90p100,1941,0.2128
USA,sptkinj992,p90p100,1942,0.2044
USA,sptkinj992,p90p100,1943,0.194
USA,sptkinj992,p90p100,1944,0.1723
USA,sptkinj992,p90p100,1945,0.1556
USA,sptkinj992,p90p100,1946,0.1527
USA,sptkinj992,p90p100,1947,0.1658
USA,sptkinj992,p90p100,1948,0.1787
USA,sptkinj992,p90p100,1949,0.1723
USA,sptkinj992,p90p100,1950,0.1822
USA,sptkinj992,p90p100,1951,0.1791
USA,sptkinj992,p90p100,1952,0.168
USA,sptkinj992,p90p100,1953,0.1618
USA,sptkinj992,p90p100,1954,0.1619
USA,sptkinj992,p90p100,1955,0.1743
USA,sptkinj992,p90p100,1956,0.1651
USA,sptkinj992,p90p100,1957,0.1639
USA,sptkinj992,p90p100,1958,0.155
USA,sptkinj992,p90p100,1959,0.165
USA,sptkinj992,p90p100,1960,0.1625
USA,sptkinj992,p90p100,1961,0.1611
USA,sptkinj992,p90p100,1962,0.1699
USA,sptkinj992,p90p100,1963,0.1727
USA,sptkinj992,p90p100,1964,0.1754
USA,sptkinj992,p90p100,1965,0.1737
USA,sptkinj992,p90p100,1966,0.1721
USA,sptkinj992,p90p100,1967,0.1649
USA,sptkinj992,p90p100,1968,0.1603
USA,sptkinj992,p90p100,1969,0.149
USA,sptkinj992,p90p100,1970,0.142
USA,sptkinj992,p90p100,1971,0.1427
USA,sptkinj992,p90p100,1972,0.1442
USA,sptkinj992,p90p100,1973,0.1407
USA,sptkinj992,p90p100,1974,0.1336
USA,sptkinj992,p90p100,1975,0.1337
USA,sptkinj992,p90p100,1976,0.1354
USA,sptkinj992,p90p100,1977,0.1361
USA,sptkinj992,p90p100,1978,0.1323
USA,sptkinj992,p90p100,1979,0.1304
USA,sptkinj992,p90p100,1980,0.1247
USA,sptkinj992,p90p100,1981,0.1293
USA,sptkinj992,p90p100,1982,0.1242
USA,sptkinj992,p90p100,1983,0.1259
USA,sptkinj992,p90p100,1984,0.1291
USA,sptkinj992,p90p100,1985,0.1259
USA,sptkinj992,p90p100,1986,0.1201
USA,sptkinj992,p90p100,1987,0.1211
USA,sptkinj992,p90p100,1988,0.1277
USA,sptkinj992,p90p100,1989,0.1285
USA,sptkinj992,p90p100,1990,0.1241
USA,sptkinj992,p90p100,1991,0.1175
USA,sptkinj992,p90p100,1992,0.1198
USA,sptkinj992,p90p100,1993,0.1199
USA,sptkinj992,p90p100,1994,0.1221
USA,sptkinj992,p90p100,1995,0.1238
USA,sptkinj992,p90p100,1996,0.1281
USA,sptkinj992,p90p100,1997,0.1297
USA,sptkinj992,p90p100,1998,0.1283
USA,sptkinj992,p90p100,1999,0.1262
USA,sptkinj992,p90p100,2000,0.1226
USA,sptkinj992,p90p100,2001,0.1234
USA,sptkinj992,p90p100,2002,0.1241
USA,sptkinj992,p90p100,2003,0.128
USA,sptkinj992,p90p100,2004,0.1339
USA,sptkinj992,p90p100,2005,0.1448
USA,sptkinj992,p90p100,2006,0.1487
USA,sptkinj992,p90p100,2007,0.1451
USA,sptkinj992,p90p100,2008,0.1409
USA,sptkinj992,p90p100,2009,0.1396
USA,sptkinj992,p90p100,2010,0.15
USA,sptkinj992,p90p100,2011,0.1523
USA,sptkinj992,p90p100,2012,0.1625
USA,sptkinj992,p90p100,2013,0.1613
USA,sptkinj992,p90p100,2014,0.1654
USA,sptkinj992,p90p100,2015,0.1651
USA,sptkinj992,p90p100,2016,0.1636
USA,sptkinj992,p90p100,2017,0.1641
USA,sptkinj992,p90p100,2018,0.1664
USA,sptkinj992,p90p100,2019,0.166
USA,sptkinj992,p99p100,1913,0.1285
USA,sptkinj992,p99p100,1914,0.1333
USA,sptkinj992,p99p100,1915,0.1312
USA,sptkinj992,p99p100,1916,0.1402
USA,sptkinj992,p99p100,1917,0.151
USA,sptkinj992,p99p100,1918,0.1341
USA,sptkinj992,p99p100,1919,0.1458
USA,sptkinj992,p99p100,1920,0.1271
USA,sptkinj992,p99p100,1921,0.1227
USA,sptkinj992,p99p100,1922,0.117
USA,sptkinj992,p99p100,1923,0.1209
USA,sptkinj992,p99p100,1924,0.1213
USA,sptkinj992,p99p100,1925,0.138
USA,sptkinj992,p99p100,1926,0.152
USA,sptkinj992,p99p100,1927,0.1413
USA,sptkinj992,p99p100,1928,0.148
USA,sptkinj992,p99p100,1929,0.1542
USA,sptkinj992,p99p100,1930,0.1346
USA,sptkinj992,p99p100,1931,0.1075
USA,sptkinj992,p99p100,1932,0.0971
USA,sptkinj992,p99p100,1933,0.0981
USA,sptkinj992,p99p100,1934,0.1167
USA,sptkinj992,p99p100,1935,0.12
USA,sptkinj992,p99p100,1936,0.1309
USA,sptkinj992,p99p100,1937,0.1339
USA,sptkinj992,p99p100,1938,0.1153
USA,sptkinj992,p99p100,1939,0.1244
USA,sptkinj992,p99p100,1940,0.1344
USA,sptkinj992,p99p100,1941,0.1366
USA,sptkinj992,p99p100,1942,0.1348
USA,sptkinj992,p99p100,1943,0.1236
USA,sptkinj992,p99p100,1944,0.1043
USA,sptkinj992,p99p100,1945,0.0886
USA,sptkinj992,p99p100,1946,0.0815
USA,sptkinj992,p99p100,1947,0.0937
USA,sptkinj992,p99p100,1948,0.106
USA,sptkinj992,p99p100,1949,0.1032
USA,sptkinj992,p99p100,1950,0.1122
USA,sptkinj992,p99p100,1951,0.1088
USA,sptkinj992,p99p100,1952,0.101
USA,sptkinj992,p99p100,1953,0.0952
USA,sptkinj992,p99p100,1954,0.0935
USA,sptkinj992,p99p100,1955,0.1023
USA,sptkinj992,p99p100,1956,0.0964
USA,sptkinj992,p99p100,1957,0.0932
USA,sptkinj992,p99p100,1958,0.0849
USA,sptkinj992,p99p100,1959,0.0909
USA,sptkinj992,p99p100,1960,0.0883
USA,sptkinj992,p99p100,1961,0.0873
USA,sptkinj992,p99p100,1962,0.0923
USA,sptkinj992,p99p100,1963,0.0933
USA,sptkinj992,p99p100,1964,0.0944
USA,sptkinj992,p99p100,1965,0.094
USA,sptkinj992,p99p100,1966,0.0936
USA,sptkinj992,p99p100,1967,0.0894
USA,sptkinj992,p99p100,1968,0.0866
USA,sptkinj992,p99p100,1969,0.0791
USA,sptkinj992,p99p100,1970,0.0729
USA,sptkinj992,p99p100,1971,0.0731
USA,sptkinj992,p99p100,1972,0.0726
USA,sptkinj992,p99p100,1973,0.0692
USA,sptkinj992,p99p100,1974,0.0647
USA,sptkinj992,p99p100,1975,0.0636
USA,sptkinj992,p99p100,1976,0.064
USA,sptkinj992,p99p100,1977,0.064
USA,sptkinj992,p99p100,1978,0.0626
USA,sptkinj992,p99p100,1979,0.0645
USA,sptkinj992,p99p100,1980,0.0595
USA,sptkinj992,p99p100,1981,0.0623
USA,sptkinj992,p99p100,1982,0.0626
USA,sptkinj992,p99p100,1983,0.064
USA,sptkinj992,p99p100,1984,0.0662
USA,sptkinj992,p99p100,1985,0.0674
USA,sptkinj992,p99p100,1986,0.0635
USA,sptkinj992,p99p100,1987,0.0686
USA,sptkinj992,p99p100,1988,0.0768
USA,sptkinj992,p99p100,1989,0.0773
USA,sptkinj992,p99p100,1990,0.0737
USA,sptkinj992,p99p100,1991,0.0678
USA,sptkinj992,p99p100,1992,0.0698
USA,sptkinj992,p99p100,1993,0.0686
USA,sptkinj992,p99p100,1994,0.0706
USA,sptkinj992,p99p100,1995,0.0716
USA,sptkinj992,p99p100,1996,0.0752
USA,sptkinj992,p99p100,1997,0.077
USA,sptkinj992,p99p100,1998,0.0773
USA,sptkinj992,p99p100,1999,0.0759
USA,sptkinj992,p99p100,2000,0.0748
USA,sptkinj992,p99p100,2001,0.0765
USA,sptkinj992,p99p100,2002,0.0776
USA,sptkinj992,p99p100,2003,0.0808
USA,sptkinj992,p99p100,2004,0.0848
USA,sptkinj992,p99p100,2005,0.0937
USA,sptkinj992,p99p100,2006,0.0972
USA,sptkinj992,p99p100,2007,0.0946
USA,sptkinj992,p99p100,2008,0.092
USA,sptkinj992,p99p100,2009,0.0888
USA,sptkinj992,p99p100,2010,0.0964
USA,sptkinj992,p99p100,2011,0.098
USA,sptkinj992,p99p100,2012,0.1075
USA,sptkinj992,p99p100,2013,0.1023
USA,sptkinj992,p99p100,2014,0.1064
USA,sptkinj992,p99p100,2015,0.1063
USA,sptkinj992,p99p100,2016,0.1053
USA,sptkinj992,p99p100,2017,0.1066
USA,sptkinj992,p99p100,2018,0.1093
USA,sptkinj992,p99p100,2019,0.1089
USA,sptlinj992,p0p50,1962,0.177
USA,sptlinj992,p0p50,1963,0.1739
USA,sptlinj992,p0p50,1964,0.1708
USA,sptlinj992,p0p50,1965,0.1753
USA,sptlinj992,p0p50,1966,0.1798
USA,sptlinj992,p0p50,1967,0.1888
USA,sptlinj992,p0p50,1968,0.1921
USA,sptlinj992,p0p50,1969,0.1956
USA,sptlinj992,p0p50,1970,0.1957
USA,sptlinj992,p0p50,1971,0.1921
USA,sptlinj992,p0p50,1972,0.1914
USA,sptlinj992,p0p50,1973,0.194
USA,sptlinj992,p0p50,1974,0.1963
USA,sptlinj992,p0p50,1975,0.1947
USA,sptlinj992,p0p50,1976,0.1947
USA,sptlinj992,p0p50,1977,0.1939
USA,sptlinj992,p0p50,1978,0.1943
USA,sptlinj992,p0p50,1979,0.1961
USA,sptlinj992,p0p50,1980,0.1938
USA,sptlinj992,p0p50,1981,0.1895
USA,sptlinj992,p0p50,1982,0.1851
USA,sptlinj992,p0p50,1983,0.1784
USA,sptlinj992,p0p50,1984,0.176
USA,sptlinj992,p0p50,1985,0.1766
USA,sptlinj992,p0p50,1986,0.1759
USA,sptlinj992,p0p50,1987,0.1729
USA,sptlinj992,p0p50,1988,0.1681
USA,sptlinj992,p0p50,1989,0.1694
USA,sptlinj992,p0p50,1990,0.1702
USA,sptlinj992,p0p50,1991,0.1697
USA,sptlinj992,p0p50,1992,0.1632
USA,sptlinj992,p0p50,1993,0.1637
USA,sptlinj992,p0p50,1994,0.1628
USA,sptlinj992,p0p50,1995,0.1606
USA,sptlinj992,p0p50,1996,0.1577
USA,sptlinj992,p0p50,1997,0.1557
USA,sptlinj992,p0p50,1998,0.1557
USA,sptlinj992,p0p50,1999,0.1537
